restaurant,url,inspection_date,violation_desc,score,grade,lat,long,mean_rating_before,mean_rating_after
MANGIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d484593-Reviews-Mangia-New_York_City_New_York.html,2019-05-15,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",30,,40.741937365615,-73.990534280688,4.096774193548387,5.0
LUZZO'S LA PIZZA NAPOLETANA,https://www.tripadvisor.com/Restaurant_Review-g60763-d779482-Reviews-Luzzo_s-New_York_City_New_York.html,2018-12-17,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,51,C,40.730419502848,-73.98324753746101,4.410358565737051,4.631578947368421
IL CORTILE RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d424422-Reviews-Il_Cortile_Restaurant-New_York_City_New_York.html,2019-01-30,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",18,,40.717890850638,-73.99810609883001,4.207729468599034,4.213333333333333
GRADISCA RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d445197-Reviews-Gradisca-New_York_City_New_York.html,2018-09-25,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,12,,40.737057554352,-73.99830040945,4.303921568627451,4.833333333333333
CACIO & PEPE,https://www.tripadvisor.com/Restaurant_Review-g60763-d599003-Reviews-Cacio_e_Pepe-New_York_City_New_York.html,2018-08-08,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",32,,40.730688875082,-73.986133970566,4.333333333333333,4.086956521739131
PATRIZIAS OF BROOKLYN,https://www.tripadvisor.com/Restaurant_Review-g48127-d18825582-Reviews-Patrizia_s-Maspeth_Queens_New_York.html,2019-04-24,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,26,,40.739910271249,-73.979398344841,,4.6
BONO TRATTORIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d8424752-Reviews-Bono_Trattoria-New_York_City_New_York.html,2018-09-19,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",38,C,40.830306808401,-73.94760353352899,4.571428571428571,4.6923076923076925
SOFIA'S LITTLE ITALY,https://www.tripadvisor.com/Restaurant_Review-g60763-d2086556-Reviews-Sofia_s-New_York_City_New_York.html,2017-08-11,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,11,P,40.71876093231,-73.997586597168,3.4723247232472323,3.441860465116279
PALMA,https://www.tripadvisor.com/Restaurant_Review-g60763-d423264-Reviews-Palma-New_York_City_New_York.html,2018-03-27,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",15,,40.731411566573,-74.00213242586,4.503125,4.140350877192983
MEMORIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d17433839-Reviews-Memoria-New_York_City_New_York.html,2019-11-01,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",45,C,40.756845320002,-73.96707730647199,4.25,4.0
BASTA PASTA RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d479364-Reviews-Basta_Pasta-New_York_City_New_York.html,2018-06-21,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",10,A,40.738468193031004,-73.993529871286,4.347058823529411,4.05
CASA DI ISACCO,https://www.tripadvisor.com/Restaurant_Review-g60763-d1557580-Reviews-Trattoria_Casa_di_Isacco-New_York_City_New_York.html,2017-04-05,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,10,,40.756896532161996,-73.993726599692,3.9322033898305087,4.0246913580246915
NICA TRATTORIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d3962352-Reviews-Nica_Trattoria-New_York_City_New_York.html,2018-03-01,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,22,,40.776014644956,-73.951444760706,4.525,4.571428571428571
PETALUMA,https://www.tripadvisor.com/Restaurant_Review-g60763-d423883-Reviews-Petaluma-New_York_City_New_York.html,2018-04-16,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,33,,40.76818009078,-73.95570688015,3.5764705882352943,3.9166666666666665
AMATA,https://www.tripadvisor.com/Restaurant_Review-g60763-d7392512-Reviews-Amata-New_York_City_New_York.html,2017-04-03,Hot food item not held at or above 140Âº F.,13,A,40.759381613826,-73.96755613635399,4.185185185185185,4.4
GELSO & GRAND,https://www.tripadvisor.com/Restaurant_Review-g60763-d7370236-Reviews-Gelso_Grand-New_York_City_New_York.html,2018-09-25,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,32,,40.7196639515,-73.997175306248,4.311345646437995,4.179245283018868
VIA ITALIA RISTORANTE,https://www.tripadvisor.com/Restaurant_Review-g60763-d534450-Reviews-Via_Italia-New_York_City_New_York.html,2017-08-08,Evidence of mice or live mice present in facility's food and/or non-food areas.,17,,40.756661745571996,-73.980519319958,,4.033333333333333
SUPPER,https://www.tripadvisor.com/Restaurant_Review-g60763-d457896-Reviews-Supper_Restaurant-New_York_City_New_York.html,2018-09-25,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,57,C,40.722767360588,-73.985179585669,4.214285714285714,4.541666666666667
Laboratorio,https://www.tripadvisor.com/Restaurant_Review-g60763-d13393942-Reviews-Laboratorio329-New_York_City_New_York.html,2019-04-17,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,40,,40.763351602924,-73.986683069406,4.0,3.6363636363636362
SCALINATELLA RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d423797-Reviews-Scalinatella_Restaurant-New_York_City_New_York.html,2017-05-26,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,12,A,40.762663693162,-73.965327244497,3.9884393063583814,4.076923076923077
FIASCHETTERIA PISTOIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d12492884-Reviews-Fiaschetteria_Pistoia-New_York_City_New_York.html,2019-06-04,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,15,,40.72671312035,-73.977677859274,4.666666666666667,4.277777777777778
JOE & PAT'S,https://www.tripadvisor.com/Restaurant_Review-g60763-d14358488-Reviews-Joe_and_Pats_Pizzeria-New_York_City_New_York.html,2018-06-20,Evidence of rats or live rats present in facility's food and/or non-food areas.,13,A,40.728953944165,-73.98427980448399,,4.380952380952381
LE ZIE TRATTORIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d459250-Reviews-Le_Zie-New_York_City_New_York.html,2019-02-26,Proper sanitization not provided for utensil ware washing operation.,8,A,40.74236864226,-73.99691090035499,4.198529411764706,4.666666666666667
VIA QUADRONNO,https://www.tripadvisor.com/Restaurant_Review-g60763-d459109-Reviews-Via_Quadronno-New_York_City_New_York.html,2016-09-01,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7,A,40.772682092074,-73.965448372615,,4.1375
BELLINI,https://www.tripadvisor.com/Restaurant_Review-g60763-d2018701-Reviews-Bellini-New_York_City_New_York.html,2017-08-31,Hot food item not held at or above 140Âº F.,7,,40.784719966444,-73.97344422346599,,
IL GATTOPARDO,https://www.tripadvisor.com/Restaurant_Review-g60763-d424586-Reviews-Il_Gattopardo-New_York_City_New_York.html,2017-07-10,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,12,A,40.761359943296,-73.976128430662,4.495169082125604,4.4125874125874125
V & T RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d459365-Reviews-V_T_Pizzeria-New_York_City_New_York.html,2018-08-28,Proper sanitization not provided for utensil ware washing operation.,4,A,40.803329420524996,-73.963611914951,3.991304347826087,4.071428571428571
BALLATO'S RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d423331-Reviews-Emilio_s_Ballato-New_York_City_New_York.html,2019-08-29,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,13,A,40.724716960505,-73.99429245766301,4.052631578947368,4.043478260869565
CARA MIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d459072-Reviews-Cara_Mia-New_York_City_New_York.html,2020-02-19,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",29,,40.761974076514,-73.990058534735,4.065882352941176,3.0
POSTO,https://www.tripadvisor.com/Restaurant_Review-g60763-d543319-Reviews-Posto-New_York_City_New_York.html,2018-04-09,Wiping cloths soiled or not stored in sanitizing solution.,12,A,40.73491539734,-73.98304072646499,4.5813953488372094,4.3125
CAFFE BUON GUSTO,https://www.tripadvisor.com/Restaurant_Review-g60763-d479315-Reviews-Caffe_Buon_Gusto-New_York_City_New_York.html,2018-05-24,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,14,,40.772566833732,-73.957350295638,4.298245614035087,3.526315789473684
FRANKIES 570 SPUNTINO,https://www.tripadvisor.com/Restaurant_Review-g60763-d2361016-Reviews-Frankies_Spuntino_570-New_York_City_New_York.html,2018-01-22,Evidence of mice or live mice present in facility's food and/or non-food areas.,12,A,40.735641112892,-74.005979111349,3.973913043478261,3.619047619047619
THE ORIGINAL VINCENT'S ESTABLISH 1904,https://www.tripadvisor.com/Restaurant_Review-g60763-d4561725-Reviews-Original_Vincent_s-New_York_City_New_York.html,2018-11-19,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,15,B,40.717706933005,-73.99721507113699,3.764705882352941,3.6
AZALEA,https://www.tripadvisor.com/Restaurant_Review-g60763-d424558-Reviews-Azalea_Ristorante-New_York_City_New_York.html,2019-06-05,Food prepared from ingredients at ambient temperature not cooled to 41Âº F or below within 4 hours.,12,A,40.762272593084,-73.984163614929,4.279346210995542,4.25
DELMONICOS,https://www.tripadvisor.com/Restaurant_Review-g60763-d459628-Reviews-Delmonico_s-New_York_City_New_York.html,2018-05-17,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,27,,40.705108014204995,-74.010286412211,4.349854227405248,4.3949044585987265
FLAVORS OF ITALY,https://www.tripadvisor.com/Restaurant_Review-g60763-d19270049-Reviews-Flavors_of_Italy_Bistro-New_York_City_New_York.html,2019-11-04,Food contact surface improperly constructed or located. Unacceptable material used.,94,,40.752027150859,-73.991052578709,,5.0
ARTE RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d477310-Reviews-Trattoria_Dell_Arte-New_York_City_New_York.html,2018-07-09,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,13,A,40.732347429966005,-73.994724787541,4.3072148952676494,4.307377049180328
MISIRIZZI,https://www.tripadvisor.com/Restaurant_Review-g60763-d12141953-Reviews-Misirizzi_Italian_Restaurant-New_York_City_New_York.html,2019-10-08,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,13,A,40.727420436211,-73.992260950127,4.608695652173913,5.0
ATTRAVERSA,https://www.tripadvisor.com/Restaurant_Review-g60763-d14952452-Reviews-Attraversa_TriBeCa-New_York_City_New_York.html,2019-07-10,Food contact surface not properly maintained.,4,A,40.71929601761,-74.006240987374,3.857142857142857,4.8
LAVO NEW YORK,https://www.tripadvisor.com/Restaurant_Review-g60763-d1887411-Reviews-LAVO_Italian_Restaurant-New_York_City_New_York.html,2017-05-15,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,13,A,40.762805371166,-73.97148561392801,3.9150743099787686,3.8525641025641026
10 CORSO COMO,https://www.tripadvisor.com/Restaurant_Review-g60763-d16644800-Reviews-10_Corso_Como_Restaurant_Cafe-New_York_City_New_York.html,2018-10-11,Food contact surface not properly maintained.,5,A,40.706313384702,-74.003217267259,,4.16
VIA TRENTA PIZZOTECA,https://www.tripadvisor.com/Restaurant_Review-g29837-d12320720-Reviews-Via_Trenta_Osteria_and_Wine_Bar-Astoria_Queens_New_York.html,2018-07-11,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",30,,40.752842657548,-74.002873027375,4.571428571428571,4.333333333333333
PARMA RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d423865-Reviews-Parma_Restaurant-New_York_City_New_York.html,2018-09-21,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,11,A,40.774800906366,-73.956926427738,4.15,4.0
MERCATO,https://www.tripadvisor.com/Restaurant_Review-g60763-d1898220-Reviews-Mercato-New_York_City_New_York.html,2018-06-11,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",12,A,40.755941292986,-73.99266549717,4.1375838926174495,4.090909090909091
SENZA GLUTEN,https://www.tripadvisor.com/Restaurant_Review-g60763-d7375683-Reviews-Senza_Gluten-New_York_City_New_York.html,2018-11-20,Food contact surface not properly maintained.,5,A,40.729092259501,-74.000191226095,4.523529411764706,4.188679245283019
FUMO RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d10067266-Reviews-Fumo_Pizza_Bar_Pasta-New_York_City_New_York.html,2017-05-24,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",12,A,40.821324544808,-73.950475789991,4.473684210526316,4.483870967741935
COPPOLA'S,https://www.tripadvisor.com/Restaurant_Review-g60763-d1982908-Reviews-Coppola_s-New_York_City_New_York.html,2018-04-19,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",12,A,40.741535477197,-73.981180546098,4.452830188679245,4.5
SERAFINA 105,https://www.tripadvisor.com/Restaurant_Review-g60763-d13319747-Reviews-Serafina_West_105th_Street-New_York_City_New_York.html,2020-02-05,Evidence of mice or live mice present in facility's food and/or non-food areas.,46,,40.800292305005,-73.968049011784,3.2,5.0
BETTOLONA,https://www.tripadvisor.com/Restaurant_Review-g60763-d3140758-Reviews-Bettolona-New_York_City_New_York.html,2019-12-26,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,33,,40.813985907279,-73.95954182352,4.420289855072464,4.0
CICCIO,https://www.tripadvisor.com/Restaurant_Review-g60827-d459598-Reviews-Ciccio_Pizza-Brooklyn_New_York.html,2017-03-13,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",7,A,40.72640782049,-74.00365118834401,4.9,4.75
AI FIORI,https://www.tripadvisor.com/Restaurant_Review-g60763-d2005229-Reviews-Ai_Fiori-New_York_City_New_York.html,2018-05-04,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",22,,40.750030859179,-73.983408608902,4.334795321637427,4.160714285714286
ARTE CAFE,https://www.tripadvisor.com/Restaurant_Review-g60763-d17611091-Reviews-Arte_Cafe-New_York_City_New_York.html,2019-06-27,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",21,,40.742942284831,-73.996466992182,4.0,4.5
LIDO,https://www.tripadvisor.com/Restaurant_Review-g60763-d2057396-Reviews-Lido-New_York_City_New_York.html,2018-11-08,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,12,,40.804984171856,-73.954938187742,4.2298850574712645,4.333333333333333
SERAFINA,https://www.tripadvisor.com/Restaurant_Review-g60763-d1006704-Reviews-Serafina_Broadway-New_York_City_New_York.html,2019-12-02,Evidence of mice or live mice present in facility's food and/or non-food areas.,15,,40.739596297046,-74.006358371758,3.9199157007376186,3.4210526315789473
CAFFE NAPOLI,https://www.tripadvisor.com/Restaurant_Review-g60763-d479313-Reviews-Caffe_Napoli-New_York_City_New_York.html,2019-09-26,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,13,A,40.718115916207,-73.997803067196,3.4555984555984556,3.8333333333333335
CARBONE,https://www.tripadvisor.com/Restaurant_Review-g60763-d3958626-Reviews-Carbone-New_York_City_New_York.html,2018-03-27,Evidence of mice or live mice present in facility's food and/or non-food areas.,24,,40.727876328343,-74.00014431893699,3.933098591549296,4.186813186813187
PAESANO'S,https://www.tripadvisor.com/Restaurant_Review-g48682-d4951724-Reviews-Paesano_s_Pizzeria-Staten_Island_New_York.html,2018-12-10,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",7,A,40.718519394966,-73.997694829896,4.333333333333333,
PATZERIA FAMILY & FRIENDS,https://www.tripadvisor.com/Restaurant_Review-g60763-d2165918-Reviews-Patzeria_Family_Friends-New_York_City_New_York.html,2017-07-28,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",11,A,40.761301375788996,-73.98764007553001,4.580152671755725,4.547717842323651
RESTIVO RISTORANTE,https://www.tripadvisor.com/Restaurant_Review-g60763-d423400-Reviews-Restivo_Ristorante-New_York_City_New_York.html,2018-02-05,Wiping cloths soiled or not stored in sanitizing solution.,13,A,40.743518671168,-73.996044729114,4.138461538461539,4.5
NINO'S RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d478277-Reviews-Nino_s_Restaurant-New_York_City_New_York.html,2020-02-27,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",12,A,40.768133443853,-73.955743012925,4.0,2.0
BUONA NOTTE,https://www.tripadvisor.com/Restaurant_Review-g60763-d424306-Reviews-Buona_Notte-New_York_City_New_York.html,2019-01-17,Evidence of mice or live mice present in facility's food and/or non-food areas.,12,,40.717778315856,-73.998149391137,3.942857142857143,3.4473684210526314
CAFFE PALERMO,https://www.tripadvisor.com/Restaurant_Review-g60763-d527499-Reviews-Caffe_Palermo-New_York_City_New_York.html,2017-08-09,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,50,,40.718928360738,-73.997474758979,4.106719367588933,4.5
LATTANZI,https://www.tripadvisor.com/Restaurant_Review-g60763-d478621-Reviews-Lattanzi_Ristorante-New_York_City_New_York.html,2019-08-08,Evidence of mice or live mice present in facility's food and/or non-food areas.,34,,40.760486373347995,-73.989560612596,4.144092219020173,3.9655172413793105
PATSY'S PIZZERIA RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d478026-Reviews-Patsy_s_Italian_Restaurant-New_York_City_New_York.html,2019-06-10,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,61,,40.761996838475,-73.96573189384401,4.561581103880453,4.6088154269972454
FABIO RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d5643291-Reviews-Fabio_Cucina_Italiana-New_York_City_New_York.html,2019-08-07,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",12,A,40.756826721128,-73.969293578064,4.391304347826087,4.791666666666667
BELLA BLU,https://www.tripadvisor.com/Restaurant_Review-g60763-d491116-Reviews-Bella_Blu-New_York_City_New_York.html,2017-01-17,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",13,A,40.769283327591,-73.963020460881,4.2784810126582276,4.121621621621622
DON GIOVANNI RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d424487-Reviews-Don_Giovanni-New_York_City_New_York.html,2018-05-31,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,23,,40.747402494668,-74.004359714281,4.078947368421052,4.405714285714286
DUE,https://www.tripadvisor.com/Restaurant_Review-g60763-d423866-Reviews-Due_Restaurant-New_York_City_New_York.html,2017-11-30,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,7,A,40.774562177627004,-73.95709988737501,4.352941176470588,4.346153846153846
BECCO,https://www.tripadvisor.com/Restaurant_Review-g60763-d424429-Reviews-Becco-New_York_City_New_York.html,2019-10-23,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",13,A,40.760434211709,-73.98943788951199,4.1175989085948155,4.116883116883117
MAX RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g46531-d3205883-Reviews-Max_s_Restaurant-Jersey_City_New_Jersey.html,2019-04-05,Live roaches present in facility's food and/or non-food areas.,12,,40.716759724808,-74.008253661066,3.64,3.0
LOCANDA VERDE,https://www.tripadvisor.com/Restaurant_Review-g60763-d1048640-Reviews-Locanda_Verde-New_York_City_New_York.html,2017-05-02,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,12,A,40.719776065749,-74.01022735674,4.144230769230769,4.167567567567567
BOTTINO,https://www.tripadvisor.com/Restaurant_Review-g60763-d426214-Reviews-Bottino-New_York_City_New_York.html,2019-03-28,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",11,A,40.748601985022,-74.003493609025,3.9166666666666665,4.142857142857143
TONY'S DI NAPOLI,https://www.tripadvisor.com/Restaurant_Review-g60763-d543689-Reviews-Tony_s_Di_Napoli_Midtown-New_York_City_New_York.html,2019-07-29,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",21,,40.76438165857,-73.964499666104,4.478928080622996,4.548543689320389
UVA,https://www.tripadvisor.com/Restaurant_Review-g60763-d848335-Reviews-Uva-New_York_City_New_York.html,2018-07-30,Evidence of mice or live mice present in facility's food and/or non-food areas.,9,A,40.77232744295,-73.95577270848601,4.234782608695652,4.162162162162162
CAFE FIORELLO,https://www.tripadvisor.com/Restaurant_Review-g60763-d425554-Reviews-Cafe_Fiorello-New_York_City_New_York.html,2020-03-10,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,13,A,40.771511149198,-73.982150446461,4.07439446366782,4.0
IL CANTINORI RESTAURAUNT,https://www.tripadvisor.com/Restaurant_Review-g60763-d424422-Reviews-Il_Cortile_Restaurant-New_York_City_New_York.html,2018-02-07,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,26,,40.732402237364,-73.99307221868,,
LA CAVA,https://www.tripadvisor.com/Restaurant_Review-g60763-d1998586-Reviews-La_Cava-New_York_City_New_York.html,2019-05-08,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",9,A,40.7547322911,-73.968634020858,4.1454545454545455,4.285714285714286
STUDIO CAFE,https://www.tripadvisor.com/Restaurant_Review-g60763-d8463826-Reviews-Studio_Cafe_at_The_Whitney_Museum_of_American_Art-New_York_City_New_York.html,2017-06-20,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",10,A,40.747992386672,-74.008495743918,4.154761904761905,3.2962962962962963
VOLARE RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d423310-Reviews-Volare-New_York_City_New_York.html,2017-05-03,Evidence of mice or live mice present in facility's food and/or non-food areas.,26,,40.731474715002,-74.00047627830999,4.583333333333333,4.5
TRATTORIA TRE COLORI,https://www.tripadvisor.com/Restaurant_Review-g60763-d477311-Reviews-Trattoria_Trecolori-New_York_City_New_York.html,2018-06-04,\\Wash handsâ€ sign not posted at hand wash facility.,22,,40.759912381623,-73.986348056128,4.421739130434783,4.426553672316384
LA PECORA BIANCA,https://www.tripadvisor.com/Restaurant_Review-g60763-d8545251-Reviews-La_Pecora_Bianca-New_York_City_New_York.html,2017-11-27,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",11,A,40.743515474188,-73.989072482032,4.0855263157894735,4.2
BOTTEGA RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d2708960-Reviews-Bottega_Restaurant-New_York_City_New_York.html,2016-05-16,Live roaches present in facility's food and/or non-food areas.,29,,40.76763244395,-73.959227128297,4.0,3.945945945945946
DEL POSTO RISTORANTE,https://www.tripadvisor.com/Restaurant_Review-g60763-d598053-Reviews-Del_Posto-New_York_City_New_York.html,2019-02-05,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",13,A,40.743051881572,-74.007545997501,4.437452033768227,4.375
VALBELLA MIDTOWN,https://www.tripadvisor.com/Restaurant_Review-g60763-d4038824-Reviews-Valbella_Midtown-New_York_City_New_York.html,2018-06-12,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",9,A,40.760099808132,-73.974768017407,4.541666666666667,4.277777777777778
OLIVE GARDEN,https://www.tripadvisor.com/Restaurant_Review-g60763-d617221-Reviews-Olive_Garden-New_York_City_New_York.html,2019-03-22,Live roaches present in facility's food and/or non-food areas.,29,,40.759302858192,-73.984857382733,3.807027027027027,3.7346938775510203
CAFFE DEI FIORI RISTORANTE,https://www.tripadvisor.com/Restaurant_Review-g60763-d7790161-Reviews-Caffe_Dei_Fiori-New_York_City_New_York.html,2016-05-31,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,10,A,40.769415044429,-73.962922911174,4.368421052631579,4.34375
SANT AMBROEUS,https://www.tripadvisor.com/Restaurant_Review-g60763-d524733-Reviews-Sant_Ambroeus-New_York_City_New_York.html,2017-12-06,Live roaches present in facility's food and/or non-food areas.,18,,40.735287147851,-74.00325836376099,4.310344827586207,4.425531914893617
AUNT JAKE'S,https://www.tripadvisor.com/Restaurant_Review-g60763-d18003539-Reviews-Aunt_Jake_s_NYC-New_York_City_New_York.html,2020-01-16,Evidence of mice or live mice present in facility's food and/or non-food areas.,22,N,40.718448032287995,-73.997759766673,4.2,5.0
Bigoi Venezia,https://www.tripadvisor.com/Restaurant_Review-g60763-d12729494-Reviews-Bigoi_Venezia-New_York_City_New_York.html,2019-09-03,Evidence of rats or live rats present in facility's food and/or non-food areas.,10,A,40.769923709246,-73.957554169452,4.571428571428571,4.666666666666667
L'ANGOLO RISTORANTE,https://www.tripadvisor.com/Restaurant_Review-g60763-d13089515-Reviews-L_angolo_Ristorante-New_York_City_New_York.html,2017-12-18,Evidence of mice or live mice present in facility's food and/or non-food areas.,22,,40.717415550492,-74.010392933756,5.0,4.136363636363637
